serial,ppg,ppg_h,timestamp
13,63.0,-51.0,2021-05-06 21:09:02+00:00
14,-109.0,-51.0,2021-05-06 21:09:02+00:00
15,-61.0,-51.0,2021-05-06 21:09:02+00:00
16,-62.0,-51.0,2021-05-06 21:09:02+00:00
17,-69.0,-51.0,2021-05-06 21:09:02+00:00
18,-49.0,-51.0,2021-05-06 21:09:02+00:00
19,-4.0,-51.0,2021-05-06 21:09:02+00:00
20,53.0,-50.0,2021-05-06 21:09:02+00:00
21,116.0,-50.0,2021-05-06 21:09:02+00:00
22,-70.0,-50.0,2021-05-06 21:09:02+00:00
23,-8.0,-50.0,2021-05-06 21:09:02+00:00
24,48.0,-19.0,2021-05-06 21:09:02+00:00
0,98.0,-49.0,2021-05-06 21:09:03+00:00
1,-92.0,-49.0,2021-05-06 21:09:03+00:00
2,-24.0,-49.0,2021-05-06 21:09:03+00:00
3,54.0,-48.0,2021-05-06 21:09:03+00:00
4,110.0,-48.0,2021-05-06 21:09:03+00:00
5,94.0,-48.0,2021-05-06 21:09:03+00:00
6,38.0,-48.0,2021-05-06 21:09:03+00:00
7,-3.0,-49.0,2021-05-06 21:09:03+00:00
8,-8.0,-49.0,2021-05-06 21:09:03+00:00
9,9.0,-48.0,2021-05-06 21:09:03+00:00
10,53.0,-48.0,2021-05-06 21:09:03+00:00
11,98.0,-48.0,2021-05-06 21:09:03+00:00
12,-115.0,-48.0,2021-05-06 21:09:03+00:00
13,-71.0,-48.0,2021-05-06 21:09:03+00:00
14,-20.0,-48.0,2021-05-06 21:09:03+00:00
15,36.0,-47.0,2021-05-06 21:09:03+00:00
16,100.0,-47.0,2021-05-06 21:09:03+00:00
17,-87.0,-47.0,2021-05-06 21:09:03+00:00
18,-20.0,-47.0,2021-05-06 21:09:03+00:00
19,-7.0,-47.0,2021-05-06 21:09:03+00:00
20,-68.0,-47.0,2021-05-06 21:09:03+00:00
21,-126.0,-47.0,2021-05-06 21:09:03+00:00
22,112.0,-47.0,2021-05-06 21:09:03+00:00
23,119.0,-47.0,2021-05-06 21:09:03+00:00
24,-103.0,90.0,2021-05-06 21:09:03+00:00
0,-61.0,-47.0,2021-05-06 21:09:04+00:00
1,-12.0,-47.0,2021-05-06 21:09:04+00:00
2,33.0,-46.0,2021-05-06 21:09:04+00:00
3,80.0,-46.0,2021-05-06 21:09:04+00:00
4,-121.0,-46.0,2021-05-06 21:09:04+00:00
5,-47.0,-46.0,2021-05-06 21:09:04+00:00
6,27.0,-45.0,2021-05-06 21:09:04+00:00
7,-128.0,-45.0,2021-05-06 21:09:04+00:00
8,-55.0,-45.0,2021-05-06 21:09:04+00:00
9,-41.0,-45.0,2021-05-06 21:09:04+00:00
10,-94.0,-45.0,2021-05-06 21:09:04+00:00
11,95.0,-45.0,2021-05-06 21:09:04+00:00
12,51.0,-45.0,2021-05-06 21:09:04+00:00
13,36.0,-45.0,2021-05-06 21:09:04+00:00
14,39.0,-45.0,2021-05-06 21:09:04+00:00
15,45.0,-45.0,2021-05-06 21:09:04+00:00
16,36.0,-45.0,2021-05-06 21:09:04+00:00
17,32.0,-45.0,2021-05-06 21:09:04+00:00
18,41.0,-45.0,2021-05-06 21:09:04+00:00
19,61.0,-45.0,2021-05-06 21:09:04+00:00
20,93.0,-45.0,2021-05-06 21:09:04+00:00
21,121.0,-45.0,2021-05-06 21:09:04+00:00
22,-96.0,-45.0,2021-05-06 21:09:04+00:00
23,-60.0,-45.0,2021-05-06 21:09:04+00:00
24,-105.0,-57.0,2021-05-06 21:09:04+00:00
0,34.0,-45.0,2021-05-06 21:09:05+00:00
1,-70.0,-46.0,2021-05-06 21:09:05+00:00
2,-127.0,-46.0,2021-05-06 21:09:05+00:00
3,108.0,-46.0,2021-05-06 21:09:05+00:00
4,107.0,-46.0,2021-05-06 21:09:05+00:00
5,116.0,-46.0,2021-05-06 21:09:05+00:00
6,126.0,-46.0,2021-05-06 21:09:05+00:00
7,-118.0,-46.0,2021-05-06 21:09:05+00:00
8,-106.0,-46.0,2021-05-06 21:09:05+00:00
9,-76.0,-46.0,2021-05-06 21:09:05+00:00
10,-40.0,-46.0,2021-05-06 21:09:05+00:00
11,6.0,-45.0,2021-05-06 21:09:05+00:00
12,56.0,-45.0,2021-05-06 21:09:05+00:00
13,94.0,-45.0,2021-05-06 21:09:05+00:00
14,46.0,-45.0,2021-05-06 21:09:05+00:00
15,-77.0,-46.0,2021-05-06 21:09:05+00:00
16,65.0,-46.0,2021-05-06 21:09:05+00:00
17,-2.0,-47.0,2021-05-06 21:09:05+00:00
18,-27.0,-47.0,2021-05-06 21:09:05+00:00
19,-28.0,-47.0,2021-05-06 21:09:05+00:00
20,-24.0,-47.0,2021-05-06 21:09:05+00:00
21,-6.0,-47.0,2021-05-06 21:09:05+00:00
22,12.0,-46.0,2021-05-06 21:09:05+00:00
23,24.0,-46.0,2021-05-06 21:09:05+00:00
24,34.0,84.0,2021-05-06 21:09:05+00:00
0,44.0,-46.0,2021-05-06 21:09:06+00:00
1,64.0,-46.0,2021-05-06 21:09:06+00:00
2,94.0,-46.0,2021-05-06 21:09:06+00:00
3,-113.0,-46.0,2021-05-06 21:09:06+00:00
4,-64.0,-46.0,2021-05-06 21:09:06+00:00
5,-115.0,-46.0,2021-05-06 21:09:06+00:00
6,24.0,-46.0,2021-05-06 21:09:06+00:00
7,-68.0,-47.0,2021-05-06 21:09:06+00:00
8,-123.0,-47.0,2021-05-06 21:09:06+00:00
9,123.0,-47.0,2021-05-06 21:09:06+00:00
10,-115.0,-47.0,2021-05-06 21:09:06+00:00
11,-76.0,-47.0,2021-05-06 21:09:06+00:00
12,-43.0,-47.0,2021-05-06 21:09:06+00:00
13,-6.0,-47.0,2021-05-06 21:09:06+00:00
14,32.0,-46.0,2021-05-06 21:09:06+00:00
15,78.0,-46.0,2021-05-06 21:09:06+00:00
16,-120.0,-46.0,2021-05-06 21:09:06+00:00
17,-65.0,-46.0,2021-05-06 21:09:06+00:00
18,-6.0,-46.0,2021-05-06 21:09:06+00:00
19,56.0,-45.0,2021-05-06 21:09:06+00:00
20,111.0,-45.0,2021-05-06 21:09:06+00:00
21,76.0,-45.0,2021-05-06 21:09:06+00:00
22,-35.0,-46.0,2021-05-06 21:09:06+00:00
23,120.0,-46.0,2021-05-06 21:09:06+00:00
24,69.0,-105.0,2021-05-06 21:09:06+00:00
0,53.0,-46.0,2021-05-06 21:09:07+00:00
1,62.0,-46.0,2021-05-06 21:09:07+00:00
2,81.0,-46.0,2021-05-06 21:09:07+00:00
3,103.0,-46.0,2021-05-06 21:09:07+00:00
4,123.0,-46.0,2021-05-06 21:09:07+00:00
5,-106.0,-46.0,2021-05-06 21:09:07+00:00
6,-75.0,-46.0,2021-05-06 21:09:07+00:00
7,-40.0,-46.0,2021-05-06 21:09:07+00:00
8,5.0,-45.0,2021-05-06 21:09:07+00:00
9,57.0,-45.0,2021-05-06 21:09:07+00:00
10,115.0,-45.0,2021-05-06 21:09:07+00:00
11,-103.0,-45.0,2021-05-06 21:09:07+00:00
12,79.0,-45.0,2021-05-06 21:09:07+00:00
13,-44.0,-46.0,2021-05-06 21:09:07+00:00
14,120.0,-46.0,2021-05-06 21:09:07+00:00
15,77.0,-46.0,2021-05-06 21:09:07+00:00
16,73.0,-46.0,2021-05-06 21:09:07+00:00
17,88.0,-46.0,2021-05-06 21:09:07+00:00
18,117.0,-46.0,2021-05-06 21:09:07+00:00
19,-111.0,-46.0,2021-05-06 21:09:07+00:00
20,-87.0,-46.0,2021-05-06 21:09:07+00:00
21,-54.0,-46.0,2021-05-06 21:09:07+00:00
22,-16.0,-46.0,2021-05-06 21:09:07+00:00
23,30.0,-45.0,2021-05-06 21:09:07+00:00
24,90.0,88.0,2021-05-06 21:09:07+00:00
0,-109.0,-45.0,2021-05-06 21:09:08+00:00
1,-46.0,-45.0,2021-05-06 21:09:08+00:00
2,4.0,-44.0,2021-05-06 21:09:08+00:00
3,-37.0,-45.0,2021-05-06 21:09:08+00:00
4,90.0,-45.0,2021-05-06 21:09:08+00:00
5,-20.0,-46.0,2021-05-06 21:09:08+00:00
6,-84.0,-46.0,2021-05-06 21:09:08+00:00
7,-103.0,-46.0,2021-05-06 21:09:08+00:00
8,-90.0,-46.0,2021-05-06 21:09:08+00:00
9,-66.0,-46.0,2021-05-06 21:09:08+00:00
10,-40.0,-46.0,2021-05-06 21:09:08+00:00
11,-17.0,-46.0,2021-05-06 21:09:08+00:00
12,13.0,-45.0,2021-05-06 21:09:08+00:00
13,47.0,-45.0,2021-05-06 21:09:08+00:00
14,89.0,-45.0,2021-05-06 21:09:08+00:00
15,-120.0,-45.0,2021-05-06 21:09:08+00:00
16,-63.0,-45.0,2021-05-06 21:09:08+00:00
17,-5.0,-45.0,2021-05-06 21:09:08+00:00
18,57.0,-44.0,2021-05-06 21:09:08+00:00
19,87.0,-44.0,2021-05-06 21:09:08+00:00
20,3.0,-44.0,2021-05-06 21:09:08+00:00
21,-124.0,-45.0,2021-05-06 21:09:08+00:00
22,46.0,-45.0,2021-05-06 21:09:08+00:00
23,4.0,-45.0,2021-05-06 21:09:08+00:00
24,-3.0,3.0,2021-05-06 21:09:08+00:00
0,14.0,-45.0,2021-05-06 21:09:09+00:00
1,38.0,-45.0,2021-05-06 21:09:09+00:00
2,69.0,-45.0,2021-05-06 21:09:09+00:00
3,96.0,-45.0,2021-05-06 21:09:09+00:00
4,126.0,-45.0,2021-05-06 21:09:09+00:00
5,-90.0,-45.0,2021-05-06 21:09:09+00:00
6,-39.0,-45.0,2021-05-06 21:09:09+00:00
7,13.0,-44.0,2021-05-06 21:09:09+00:00
8,71.0,-44.0,2021-05-06 21:09:09+00:00
9,-127.0,-44.0,2021-05-06 21:09:09+00:00
10,-64.0,-44.0,2021-05-06 21:09:09+00:00
11,-40.0,-44.0,2021-05-06 21:09:09+00:00
12,-126.0,-44.0,2021-05-06 21:09:09+00:00
13,6.0,-44.0,2021-05-06 21:09:09+00:00
14,-73.0,-45.0,2021-05-06 21:09:09+00:00
15,-103.0,-45.0,2021-05-06 21:09:09+00:00
16,-103.0,-45.0,2021-05-06 21:09:09+00:00
17,-81.0,-45.0,2021-05-06 21:09:09+00:00
18,-57.0,-45.0,2021-05-06 21:09:09+00:00
19,-33.0,-45.0,2021-05-06 21:09:09+00:00
20,-10.0,-45.0,2021-05-06 21:09:09+00:00
21,22.0,-44.0,2021-05-06 21:09:09+00:00
22,57.0,-44.0,2021-05-06 21:09:09+00:00
23,104.0,-44.0,2021-05-06 21:09:09+00:00
24,-100.0,73.0,2021-05-06 21:09:09+00:00
0,-44.0,-44.0,2021-05-06 21:09:10+00:00
1,16.0,-43.0,2021-05-06 21:09:10+00:00
2,45.0,-43.0,2021-05-06 21:09:10+00:00
3,-32.0,-44.0,2021-05-06 21:09:10+00:00
4,97.0,-44.0,2021-05-06 21:09:10+00:00
5,13.0,-44.0,2021-05-06 21:09:10+00:00
6,-23.0,-45.0,2021-05-06 21:09:10+00:00
7,-19.0,-45.0,2021-05-06 21:09:10+00:00
8,5.0,-44.0,2021-05-06 21:09:10+00:00
9,35.0,-44.0,2021-05-06 21:09:10+00:00
10,62.0,-44.0,2021-05-06 21:09:10+00:00
11,87.0,-44.0,2021-05-06 21:09:10+00:00
12,121.0,-44.0,2021-05-06 21:09:10+00:00
13,-101.0,-44.0,2021-05-06 21:09:10+00:00
14,-51.0,-44.0,2021-05-06 21:09:10+00:00
15,-2.0,-44.0,2021-05-06 21:09:10+00:00
16,54.0,-43.0,2021-05-06 21:09:10+00:00
17,114.0,-43.0,2021-05-06 21:09:10+00:00
18,-117.0,-43.0,2021-05-06 21:09:10+00:00
19,49.0,-43.0,2021-05-06 21:09:10+00:00
20,-94.0,-44.0,2021-05-06 21:09:10+00:00
21,56.0,-44.0,2021-05-06 21:09:10+00:00
22,5.0,-44.0,2021-05-06 21:09:10+00:00
23,-4.0,-45.0,2021-05-06 21:09:10+00:00
24,9.0,33.0,2021-05-06 21:09:10+00:00
0,28.0,-44.0,2021-05-06 21:09:11+00:00
1,49.0,-44.0,2021-05-06 21:09:11+00:00
2,71.0,-44.0,2021-05-06 21:09:11+00:00
3,96.0,-44.0,2021-05-06 21:09:11+00:00
4,125.0,-44.0,2021-05-06 21:09:11+00:00
5,-95.0,-44.0,2021-05-06 21:09:11+00:00
6,-53.0,-44.0,2021-05-06 21:09:11+00:00
7,-3.0,-44.0,2021-05-06 21:09:11+00:00
8,50.0,-43.0,2021-05-06 21:09:11+00:00
9,40.0,-43.0,2021-05-06 21:09:11+00:00
10,-79.0,-44.0,2021-05-06 21:09:11+00:00
11,46.0,-44.0,2021-05-06 21:09:11+00:00
12,-42.0,-45.0,2021-05-06 21:09:11+00:00
13,-80.0,-45.0,2021-05-06 21:09:11+00:00
14,-83.0,-45.0,2021-05-06 21:09:11+00:00
15,-67.0,-45.0,2021-05-06 21:09:11+00:00
16,-45.0,-45.0,2021-05-06 21:09:11+00:00
17,-30.0,-45.0,2021-05-06 21:09:11+00:00
18,-14.0,-45.0,2021-05-06 21:09:11+00:00
19,11.0,-44.0,2021-05-06 21:09:11+00:00
20,43.0,-44.0,2021-05-06 21:09:11+00:00
21,86.0,-44.0,2021-05-06 21:09:11+00:00
22,-125.0,-44.0,2021-05-06 21:09:11+00:00
23,-80.0,-44.0,2021-05-06 21:09:11+00:00
24,-63.0,42.0,2021-05-06 21:09:11+00:00
0,99.0,-44.0,2021-05-06 21:09:12+00:00
1,-45.0,-45.0,2021-05-06 21:09:12+00:00
2,105.0,-45.0,2021-05-06 21:09:12+00:00
3,50.0,-45.0,2021-05-06 21:09:12+00:00
4,46.0,-45.0,2021-05-06 21:09:12+00:00
5,63.0,-45.0,2021-05-06 21:09:12+00:00
6,82.0,-45.0,2021-05-06 21:09:12+00:00
7,105.0,-45.0,2021-05-06 21:09:12+00:00
8,121.0,-45.0,2021-05-06 21:09:12+00:00
9,-113.0,-45.0,2021-05-06 21:09:12+00:00
10,-82.0,-45.0,2021-05-06 21:09:12+00:00
11,-51.0,-45.0,2021-05-06 21:09:12+00:00
12,-12.0,-45.0,2021-05-06 21:09:12+00:00
13,33.0,-44.0,2021-05-06 21:09:12+00:00
14,51.0,-44.0,2021-05-06 21:09:12+00:00
15,-47.0,-45.0,2021-05-06 21:09:12+00:00
16,47.0,-45.0,2021-05-06 21:09:12+00:00
17,-76.0,-46.0,2021-05-06 21:09:12+00:00
18,120.0,-46.0,2021-05-06 21:09:12+00:00
19,106.0,-46.0,2021-05-06 21:09:12+00:00
20,120.0,-46.0,2021-05-06 21:09:12+00:00
21,-119.0,-46.0,2021-05-06 21:09:12+00:00
22,-101.0,-46.0,2021-05-06 21:09:12+00:00
23,-83.0,-46.0,2021-05-06 21:09:12+00:00
24,-61.0,79.0,2021-05-06 21:09:12+00:00
0,-30.0,-46.0,2021-05-06 21:09:13+00:00
1,3.0,-45.0,2021-05-06 21:09:13+00:00
2,44.0,-45.0,2021-05-06 21:09:13+00:00
3,90.0,-45.0,2021-05-06 21:09:13+00:00
4,123.0,-45.0,2021-05-06 21:09:13+00:00
5,30.0,-45.0,2021-05-06 21:09:13+00:00
6,123.0,-46.0,2021-05-06 21:09:13+00:00
7,-11.0,-47.0,2021-05-06 21:09:13+00:00
8,-83.0,-47.0,2021-05-06 21:09:13+00:00
9,-113.0,-47.0,2021-05-06 21:09:13+00:00
10,-111.0,-47.0,2021-05-06 21:09:13+00:00
11,-107.0,-47.0,2021-05-06 21:09:13+00:00
12,-102.0,-47.0,2021-05-06 21:09:13+00:00
13,-91.0,-47.0,2021-05-06 21:09:13+00:00
14,-74.0,-47.0,2021-05-06 21:09:13+00:00
15,-51.0,-47.0,2021-05-06 21:09:13+00:00
16,-13.0,-47.0,2021-05-06 21:09:13+00:00
17,35.0,-46.0,2021-05-06 21:09:13+00:00
18,91.0,-46.0,2021-05-06 21:09:13+00:00
19,117.0,-46.0,2021-05-06 21:09:13+00:00
20,15.0,-46.0,2021-05-06 21:09:13+00:00
21,104.0,-47.0,2021-05-06 21:09:13+00:00
22,-14.0,-48.0,2021-05-06 21:09:13+00:00
23,-72.0,-48.0,2021-05-06 21:09:13+00:00
24,-82.0,24.0,2021-05-06 21:09:13+00:00
0,-62.0,-48.0,2021-05-06 21:09:14+00:00
1,-34.0,-48.0,2021-05-06 21:09:14+00:00
2,-17.0,-48.0,2021-05-06 21:09:14+00:00
3,-3.0,-48.0,2021-05-06 21:09:14+00:00
4,18.0,-47.0,2021-05-06 21:09:14+00:00
5,50.0,-47.0,2021-05-06 21:09:14+00:00
6,96.0,-47.0,2021-05-06 21:09:14+00:00
7,-101.0,-47.0,2021-05-06 21:09:14+00:00
8,-45.0,-47.0,2021-05-06 21:09:14+00:00
9,-82.0,-47.0,2021-05-06 21:09:14+00:00
10,35.0,-47.0,2021-05-06 21:09:14+00:00
11,-92.0,-48.0,2021-05-06 21:09:14+00:00
12,96.0,-48.0,2021-05-06 21:09:14+00:00
13,80.0,-48.0,2021-05-06 21:09:14+00:00
14,104.0,-48.0,2021-05-06 21:09:14+00:00
15,-119.0,-48.0,2021-05-06 21:09:14+00:00
16,-85.0,-48.0,2021-05-06 21:09:14+00:00
17,-60.0,-48.0,2021-05-06 21:09:14+00:00
18,-26.0,-48.0,2021-05-06 21:09:14+00:00
19,15.0,-47.0,2021-05-06 21:09:14+00:00
20,69.0,-47.0,2021-05-06 21:09:14+00:00
21,-128.0,-47.0,2021-05-06 21:09:14+00:00
22,-67.0,-47.0,2021-05-06 21:09:14+00:00
23,-65.0,-47.0,2021-05-06 21:09:14+00:00
24,62.0,72.0,2021-05-06 21:09:14+00:00
0,-88.0,-48.0,2021-05-06 21:09:15+00:00
1,77.0,-48.0,2021-05-06 21:09:15+00:00
2,50.0,-48.0,2021-05-06 21:09:15+00:00
3,69.0,-48.0,2021-05-06 21:09:15+00:00
4,105.0,-48.0,2021-05-06 21:09:15+00:00
5,-117.0,-48.0,2021-05-06 21:09:15+00:00
6,-93.0,-48.0,2021-05-06 21:09:15+00:00
7,-68.0,-48.0,2021-05-06 21:09:15+00:00
8,-30.0,-48.0,2021-05-06 21:09:15+00:00
9,20.0,-47.0,2021-05-06 21:09:15+00:00
10,79.0,-47.0,2021-05-06 21:09:15+00:00
11,-110.0,-47.0,2021-05-06 21:09:15+00:00
12,-42.0,-47.0,2021-05-06 21:09:15+00:00
13,-78.0,-47.0,2021-05-06 21:09:15+00:00
14,24.0,-47.0,2021-05-06 21:09:15+00:00
15,-115.0,-48.0,2021-05-06 21:09:15+00:00
16,67.0,-48.0,2021-05-06 21:09:15+00:00
17,54.0,-48.0,2021-05-06 21:09:15+00:00
18,81.0,-48.0,2021-05-06 21:09:15+00:00
19,120.0,-48.0,2021-05-06 21:09:15+00:00
20,-93.0,-48.0,2021-05-06 21:09:15+00:00
21,-54.0,-48.0,2021-05-06 21:09:15+00:00
22,-42.0,-48.0,2021-05-06 21:09:15+00:00
23,-26.0,-48.0,2021-05-06 21:09:15+00:00
24,-25.0,-64.0,2021-05-06 21:09:15+00:00
0,-75.0,-48.0,2021-05-06 21:09:16+00:00
1,108.0,-48.0,2021-05-06 21:09:16+00:00
2,37.0,-48.0,2021-05-06 21:09:16+00:00
3,106.0,-49.0,2021-05-06 21:09:16+00:00
4,-1.0,-51.0,2021-05-06 21:09:16+00:00
5,59.0,-52.0,2021-05-06 21:09:16+00:00
6,107.0,-54.0,2021-05-06 21:09:16+00:00
7,-5.0,-58.0,2021-05-06 21:09:16+00:00
8,100.0,-59.0,2021-05-06 21:09:16+00:00
9,-18.0,-60.0,2021-05-06 21:09:16+00:00
10,116.0,-60.0,2021-05-06 21:09:16+00:00
11,23.0,-60.0,2021-05-06 21:09:16+00:00
12,-38.0,-61.0,2021-05-06 21:09:16+00:00
13,-11.0,-61.0,2021-05-06 21:09:16+00:00
14,17.0,-60.0,2021-05-06 21:09:16+00:00
15,13.0,-60.0,2021-05-06 21:09:16+00:00
16,22.0,-60.0,2021-05-06 21:09:16+00:00
17,43.0,-60.0,2021-05-06 21:09:16+00:00
18,-122.0,-61.0,2021-05-06 21:09:16+00:00
19,83.0,-62.0,2021-05-06 21:09:16+00:00
20,37.0,-63.0,2021-05-06 21:09:16+00:00
21,26.0,-64.0,2021-05-06 21:09:16+00:00
22,122.0,-65.0,2021-05-06 21:09:16+00:00
23,13.0,-65.0,2021-05-06 21:09:16+00:00
24,-34.0,-112.0,2021-05-06 21:09:16+00:00
0,-81.0,-66.0,2021-05-06 21:09:17+00:00
1,97.0,-66.0,2021-05-06 21:09:17+00:00
2,-29.0,-67.0,2021-05-06 21:09:17+00:00
3,103.0,-67.0,2021-05-06 21:09:17+00:00
4,9.0,-67.0,2021-05-06 21:09:17+00:00
5,-61.0,-68.0,2021-05-06 21:09:17+00:00
6,-106.0,-68.0,2021-05-06 21:09:17+00:00
7,-113.0,-68.0,2021-05-06 21:09:17+00:00
8,86.0,-68.0,2021-05-06 21:09:17+00:00
9,-74.0,-69.0,2021-05-06 21:09:17+00:00
10,10.0,-69.0,2021-05-06 21:09:17+00:00
11,-106.0,-70.0,2021-05-06 21:09:17+00:00
12,89.0,-70.0,2021-05-06 21:09:17+00:00
13,43.0,-70.0,2021-05-06 21:09:17+00:00
14,-22.0,-71.0,2021-05-06 21:09:17+00:00
15,-113.0,-71.0,2021-05-06 21:09:17+00:00
16,34.0,-71.0,2021-05-06 21:09:17+00:00
17,-55.0,-72.0,2021-05-06 21:09:17+00:00
18,-89.0,-72.0,2021-05-06 21:09:17+00:00
19,-86.0,-72.0,2021-05-06 21:09:17+00:00
20,-65.0,-72.0,2021-05-06 21:09:17+00:00
21,-25.0,-72.0,2021-05-06 21:09:17+00:00
22,22.0,-71.0,2021-05-06 21:09:17+00:00
23,62.0,-71.0,2021-05-06 21:09:17+00:00
24,15.0,-38.0,2021-05-06 21:09:17+00:00
0,109.0,-72.0,2021-05-06 21:09:18+00:00
1,-30.0,-73.0,2021-05-06 21:09:18+00:00
2,-92.0,-73.0,2021-05-06 21:09:18+00:00
3,-121.0,-73.0,2021-05-06 21:09:18+00:00
4,-123.0,-73.0,2021-05-06 21:09:18+00:00
5,-98.0,-73.0,2021-05-06 21:09:18+00:00
6,-69.0,-73.0,2021-05-06 21:09:18+00:00
7,-34.0,-73.0,2021-05-06 21:09:18+00:00
8,-4.0,-73.0,2021-05-06 21:09:18+00:00
9,31.0,-72.0,2021-05-06 21:09:18+00:00
10,61.0,-72.0,2021-05-06 21:09:18+00:00
11,105.0,-72.0,2021-05-06 21:09:18+00:00
12,-88.0,-72.0,2021-05-06 21:09:18+00:00
13,-17.0,-72.0,2021-05-06 21:09:18+00:00
14,46.0,-71.0,2021-05-06 21:09:18+00:00
15,27.0,-71.0,2021-05-06 21:09:18+00:00
16,-84.0,-72.0,2021-05-06 21:09:18+00:00
17,80.0,-72.0,2021-05-06 21:09:18+00:00
18,36.0,-72.0,2021-05-06 21:09:18+00:00
19,30.0,-72.0,2021-05-06 21:09:18+00:00
20,87.0,-72.0,2021-05-06 21:09:18+00:00
21,-106.0,-72.0,2021-05-06 21:09:18+00:00
22,-61.0,-72.0,2021-05-06 21:09:18+00:00
23,-64.0,-72.0,2021-05-06 21:09:18+00:00
24,-46.0,-74.0,2021-05-06 21:09:18+00:00
0,-10.0,-72.0,2021-05-06 21:09:19+00:00
1,26.0,-71.0,2021-05-06 21:09:19+00:00
2,73.0,-71.0,2021-05-06 21:09:19+00:00
3,-124.0,-71.0,2021-05-06 21:09:19+00:00
4,-39.0,-71.0,2021-05-06 21:09:19+00:00
5,36.0,-70.0,2021-05-06 21:09:19+00:00
6,-4.0,-71.0,2021-05-06 21:09:19+00:00
7,-119.0,-71.0,2021-05-06 21:09:19+00:00
8,29.0,-71.0,2021-05-06 21:09:19+00:00
9,-7.0,-72.0,2021-05-06 21:09:19+00:00
10,20.0,-71.0,2021-05-06 21:09:19+00:00
11,67.0,-71.0,2021-05-06 21:09:19+00:00
12,105.0,-71.0,2021-05-06 21:09:19+00:00
13,122.0,-71.0,2021-05-06 21:09:19+00:00
14,-118.0,-71.0,2021-05-06 21:09:19+00:00
15,-54.0,-71.0,2021-05-06 21:09:19+00:00
16,41.0,-70.0,2021-05-06 21:09:19+00:00
17,-64.0,-70.0,2021-05-06 21:09:19+00:00
18,-59.0,-69.0,2021-05-06 21:09:19+00:00
19,14.0,-67.0,2021-05-06 21:09:19+00:00
20,-107.0,-66.0,2021-05-06 21:09:19+00:00
21,-125.0,-65.0,2021-05-06 21:09:19+00:00
22,-86.0,-65.0,2021-05-06 21:09:19+00:00
23,-60.0,-65.0,2021-05-06 21:09:19+00:00
24,-114.0,110.0,2021-05-06 21:09:19+00:00
0,21.0,-65.0,2021-05-06 21:09:20+00:00
1,15.0,-65.0,2021-05-06 21:09:20+00:00
2,100.0,-65.0,2021-05-06 21:09:20+00:00
3,-34.0,-65.0,2021-05-06 21:09:20+00:00
4,63.0,-64.0,2021-05-06 21:09:20+00:00
5,88.0,-64.0,2021-05-06 21:09:20+00:00
6,-36.0,-65.0,2021-05-06 21:09:20+00:00
7,123.0,-65.0,2021-05-06 21:09:20+00:00
8,-120.0,-65.0,2021-05-06 21:09:20+00:00
9,-53.0,-65.0,2021-05-06 21:09:20+00:00
10,16.0,-64.0,2021-05-06 21:09:20+00:00
11,72.0,-64.0,2021-05-06 21:09:20+00:00
12,13.0,-64.0,2021-05-06 21:09:20+00:00
13,-120.0,-65.0,2021-05-06 21:09:20+00:00
14,71.0,-65.0,2021-05-06 21:09:20+00:00
15,-76.0,-65.0,2021-05-06 21:09:20+00:00
16,117.0,-64.0,2021-05-06 21:09:20+00:00
17,-5.0,-64.0,2021-05-06 21:09:20+00:00
18,-66.0,-64.0,2021-05-06 21:09:20+00:00
19,11.0,-64.0,2021-05-06 21:09:20+00:00
20,37.0,-64.0,2021-05-06 21:09:20+00:00
21,117.0,-64.0,2021-05-06 21:09:20+00:00
22,-96.0,-64.0,2021-05-06 21:09:20+00:00
23,125.0,-64.0,2021-05-06 21:09:20+00:00
24,69.0,-34.0,2021-05-06 21:09:20+00:00
0,111.0,-64.0,2021-05-06 21:09:21+00:00
1,-58.0,-64.0,2021-05-06 21:09:21+00:00
2,12.0,-63.0,2021-05-06 21:09:21+00:00
3,-9.0,-64.0,2021-05-06 21:09:21+00:00
4,-55.0,-64.0,2021-05-06 21:09:21+00:00
5,3.0,-63.0,2021-05-06 21:09:21+00:00
6,-60.0,-63.0,2021-05-06 21:09:21+00:00
7,-108.0,-62.0,2021-05-06 21:09:21+00:00
8,-122.0,-61.0,2021-05-06 21:09:21+00:00
9,123.0,-60.0,2021-05-06 21:09:21+00:00
10,74.0,-59.0,2021-05-06 21:09:21+00:00
11,11.0,-58.0,2021-05-06 21:09:21+00:00
12,-73.0,-58.0,2021-05-06 21:09:21+00:00
13,96.0,-57.0,2021-05-06 21:09:21+00:00
14,5.0,-56.0,2021-05-06 21:09:21+00:00
15,-86.0,-56.0,2021-05-06 21:09:21+00:00
16,74.0,-55.0,2021-05-06 21:09:21+00:00
17,-46.0,-55.0,2021-05-06 21:09:21+00:00
18,25.0,-54.0,2021-05-06 21:09:21+00:00
19,-60.0,-55.0,2021-05-06 21:09:21+00:00
20,21.0,-55.0,2021-05-06 21:09:21+00:00
21,95.0,-56.0,2021-05-06 21:09:21+00:00
22,-105.0,-57.0,2021-05-06 21:09:21+00:00
23,86.0,-58.0,2021-05-06 21:09:21+00:00
24,-42.0,68.0,2021-05-06 21:09:21+00:00
0,-111.0,-59.0,2021-05-06 21:09:22+00:00
1,74.0,-59.0,2021-05-06 21:09:22+00:00
2,19.0,-59.0,2021-05-06 21:09:22+00:00
